CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
401649944,12/30/2015,17:30:00,12/30/2015,17:40:00,12/30/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE - APT. HOUSE,,,983493,150579,40.579988779,-74.002726618,"(40.579988779, -74.002726618)"
618207352,12/30/2015,17:30:00,12/30/2015,18:00:00,12/30/2015,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,1006423,195590,40.703506571,-73.920031353,"(40.703506571, -73.920031353)"
814917351,12/30/2015,17:30:00,,,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,STATEN ISLAND,122,INSIDE,RESIDENCE - PUBLIC HOUSING,,SOUTH BEACH,961969,156437,40.596039846,-74.080231716,"(40.596039846, -74.080231716)"
948576106,12/30/2015,17:30:00,,,12/30/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE-HOUSE,,,991647,176958,40.652390625,-73.973343549,"(40.652390625, -73.973343549)"
208144347,12/30/2015,17:30:00,,,12/30/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1000452,248060,40.847535845,-73.941440105,"(40.847535845, -73.941440105)"
930670103,12/30/2015,17:30:00,,,12/30/2015,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,STREET,,,984722,202914,40.723636973,-73.998298598,"(40.723636973, -73.998298598)"
870560842,12/30/2015,17:25:00,12/30/2015,17:25:00,12/30/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,,,987220,212676,40.750430768,-73.989282176,"(40.750430768, -73.989282176)"
723967158,12/30/2015,17:24:00,,,12/30/2015,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,,STREET,,,1043959,189514,40.686655742,-73.784706636,"(40.686655742, -73.784706636)"
691408114,12/30/2015,17:21:00,12/30/2015,18:33:00,12/30/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,CLOTHING/BOUTIQUE,,,985280,203781,40.72601663,-73.996285351,"(40.72601663, -73.996285351)"
312670357,12/30/2015,17:20:00,12/30/2015,17:35:00,12/30/2015,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,,PARKING LOT/GARAGE (PUBLIC),,,939346,168921,40.630220051,-74.161776361,"(40.630220051, -74.161776361)"
728583464,12/30/2015,17:20:00,12/30/2015,17:25:00,12/30/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,DEPARTMENT STORE,,,1033597,255731,40.868467378,-73.821582846,"(40.868467378, -73.821582846)"
227584639,12/30/2015,17:20:00,12/30/2015,17:30:00,12/30/2015,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,,PARK/PLAYGROUND,VAN CORTLANDT PARK,,1012807,265661,40.895813858,-73.896708571,"(40.895813858, -73.896708571)"
770287144,12/30/2015,17:20:00,12/30/2015,17:30:00,12/30/2015,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,FRONT OF,STREET,,,988390,190151,40.688604586,-73.985073283,"(40.688604586, -73.985073283)"
193946318,12/30/2015,17:15:00,,,12/30/2015,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,17,,TRANSIT - NYC SUBWAY,,,993063,216978,40.762234771,-73.968188083,"(40.762234771, -73.968188083)"
145771544,12/30/2015,17:15:00,12/30/2015,18:00:00,12/30/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,73,FRONT OF,RESIDENCE - APT. HOUSE,,,1008200,181870,40.665843685,-73.913671117,"(40.665843685, -73.913671117)"
361084205,12/30/2015,17:10:00,12/30/2015,17:15:00,12/30/2015,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,STREET,,,1006684,190282,40.68893669,-73.919107697,"(40.68893669, -73.919107697)"
470379564,12/30/2015,17:06:00,12/30/2015,17:14:00,12/30/2015,341,PETIT LARCENY,307,"LARCENY,PETIT BY DISHONEST EMP",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,DEPARTMENT STORE,,,1019840,206689,40.733926841,-73.871582398,"(40.733926841, -73.871582398)"
895713484,12/30/2015,17:05:00,12/30/2015,17:23:00,12/30/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,INSIDE,COMMERCIAL BUILDING,,,1051031,186704,40.678892428,-73.759234851,"(40.678892428, -73.759234851)"
496933324,12/30/2015,17:05:00,,,12/30/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,101,INSIDE,GROCERY/BODEGA,,,1053650,158969,40.602745951,-73.750077865,"(40.602745951, -73.750077865)"
851917049,12/30/2015,17:05:00,12/30/2015,17:10:00,12/30/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,43,INSIDE,OTHER,,,1023436,242970,40.833493209,-73.858395386,"(40.833493209, -73.858395386)"
789303599,12/30/2015,17:00:00,12/30/2015,17:10:00,12/30/2015,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,40,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,,,1007037,235669,40.813511574,-73.917681039,"(40.813511574, -73.917681039)"
142455879,12/30/2015,17:00:00,,,12/30/2015,105,ROBBERY,382,"ROBBERY,NECKCHAIN/JEWELRY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,STREET,,,986613,181457,40.664742167,-73.991483901,"(40.664742167, -73.991483901)"
827798390,12/30/2015,17:00:00,12/30/2015,17:05:00,12/30/2015,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,,BOULEVARD,1017482,180449,40.661913385,-73.880220199,"(40.661913385, -73.880220199)"
577567107,12/30/2015,17:00:00,12/30/2015,17:10:00,12/30/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,STORE UNCLASSIFIED,,,994072,149467,40.57693115,-73.964644128,"(40.57693115, -73.964644128)"
922479644,12/30/2015,17:00:00,12/30/2015,17:00:00,12/30/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,OTHER,,,998616,232309,40.804307011,-73.94810996,"(40.804307011, -73.94810996)"
387816675,12/30/2015,17:00:00,12/30/2015,17:20:00,12/30/2015,109,GRAND LARCENY,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,DEPARTMENT STORE,,,981144,174000,40.644274097,-74.011193729,"(40.644274097, -74.011193729)"
866011862,12/30/2015,17:00:00,12/30/2015,18:00:00,12/30/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,998374,170344,40.634228443,-73.949114104,"(40.634228443, -73.949114104)"
555054641,12/30/2015,17:00:00,12/30/2015,17:05:00,12/30/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,33,,STREET,,,1000008,244063,40.836566051,-73.943054313,"(40.836566051, -73.943054313)"
275293068,12/30/2015,17:00:00,,,12/30/2015,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE - APT. HOUSE,,,1021262,256474,40.870567022,-73.866176986,"(40.870567022, -73.866176986)"
898095787,12/30/2015,16:58:00,12/30/2015,17:10:00,12/30/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1001540,244426,40.837559515,-73.937516953,"(40.837559515, -73.937516953)"
370683340,12/30/2015,16:50:00,12/30/2015,16:52:00,12/30/2015,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,CLOTHING/BOUTIQUE,,,995218,160787,40.608000938,-73.960500375,"(40.608000938, -73.960500375)"
115536730,12/30/2015,16:50:00,,,12/30/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,TELECOMM. STORE,,,986454,213102,40.751600255,-73.992046671,"(40.751600255, -73.992046671)"
899613993,12/30/2015,16:45:00,12/30/2015,17:21:00,12/30/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,DEPARTMENT STORE,,,1006539,244510,40.837778868,-73.919450746,"(40.837778868, -73.919450746)"
606528089,12/30/2015,16:45:00,12/30/2015,16:45:00,12/30/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,DEPARTMENT STORE,,,1030990,255310,40.867326052,-73.831011607,"(40.867326052, -73.831011607)"
767953765,12/30/2015,16:45:00,12/30/2015,16:55:00,12/30/2015,109,GRAND LARCENY,443,"LARCENY,GRAND OF BICYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,STREET,,,986718,205163,40.729809601,-73.991096741,"(40.729809601, -73.991096741)"
717605737,12/30/2015,16:40:00,12/30/2015,16:50:00,12/30/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,108,INSIDE,COMMERCIAL BUILDING,,,1009487,213664,40.753107065,-73.908912824,"(40.753107065, -73.908912824)"
169350060,12/30/2015,16:40:00,12/30/2015,16:45:00,12/30/2015,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,FRONT OF,BUS STOP,,,962600,171205,40.636576503,-74.078006945,"(40.636576503, -74.078006945)"
317930750,12/30/2015,16:40:00,12/30/2015,16:50:00,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,,GAS STATION,,,1016029,252049,40.858442136,-73.885118929,"(40.858442136, -73.885118929)"
413672320,12/30/2015,16:40:00,12/30/2015,18:10:00,12/30/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,OPPOSITE OF,STREET,,,1011178,243438,40.834823614,-73.902690079,"(40.834823614, -73.902690079)"
650739718,12/30/2015,16:35:00,12/30/2015,16:38:00,12/30/2015,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,FRONT OF,OTHER,,,1021090,249013,40.850089561,-73.866839894,"(40.850089561, -73.866839894)"
976830003,12/30/2015,16:35:00,12/30/2015,16:45:00,12/30/2015,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,,STREET,,,975835,172319,40.639656658,-74.030322298,"(40.639656658, -74.030322298)"
916330198,12/30/2015,16:35:00,12/30/2015,16:42:00,12/30/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,,STREET,,,938384,169629,40.632158429,-74.165246947,"(40.632158429, -74.165246947)"
370987288,12/30/2015,16:30:00,12/30/2015,16:42:00,12/30/2015,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,FRONT OF,STREET,,,991967,228684,40.794365682,-73.972131006,"(40.794365682, -73.972131006)"
188786342,12/30/2015,16:30:00,12/30/2015,17:28:00,12/30/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,STREET,,,1032084,191815,40.693043588,-73.827508273,"(40.693043588, -73.827508273)"
387029468,12/30/2015,16:30:00,,,12/30/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE-HOUSE,,,1012997,252274,40.859070087,-73.896078771,"(40.859070087, -73.896078771)"
993363465,12/30/2015,16:30:00,,,12/30/2015,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,FRONT OF,RESIDENCE - APT. HOUSE,,,1008676,178766,40.657322593,-73.91196657,"(40.657322593, -73.91196657)"
389338005,12/30/2015,16:30:00,,,12/30/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,,STREET,,,999506,200892,40.718073929,-73.94496648,"(40.718073929, -73.94496648)"
465414706,12/30/2015,16:30:00,12/30/2015,16:35:00,12/30/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,GROCERY/BODEGA,,,998588,172194,40.639305956,-73.948339154,"(40.639305956, -73.948339154)"
870546854,12/30/2015,16:28:00,,,12/30/2015,109,GRAND LARCENY,417,"LARCENY,GRAND FROM PERSON,PURS",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,STREET,,,1026152,238604,40.821497332,-73.84860789,"(40.821497332, -73.84860789)"
240951690,12/30/2015,16:25:00,12/30/2015,16:45:00,12/30/2015,105,ROBBERY,361,"ROBBERY,BANK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,BANK,,,986718,205163,40.729809601,-73.991096741,"(40.729809601, -73.991096741)"
882655734,12/30/2015,16:25:00,12/30/2015,17:52:00,12/30/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,CHAIN STORE,,,987004,191535,40.692403887,-73.990070406,"(40.692403887, -73.990070406)"
740740834,12/30/2015,16:23:00,12/30/2015,16:30:00,12/30/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,COMMERCIAL BUILDING,,,998954,233791,40.808374136,-73.946885823,"(40.808374136, -73.946885823)"
500038575,12/30/2015,16:23:00,,,12/30/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,CHAIN STORE,,,1006075,236932,40.816980584,-73.921152255,"(40.816980584, -73.921152255)"
964890393,12/30/2015,16:22:00,12/30/2015,16:45:00,12/30/2015,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESIDENCE - APT. HOUSE,,,1016272,200825,40.717845234,-73.884484664,"(40.717845234, -73.884484664)"
203878266,12/30/2015,16:20:00,12/30/2015,16:50:00,12/30/2015,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,BUS (NYC TRANSIT),,,1043702,197269,40.707943083,-73.785564857,"(40.707943083, -73.785564857)"
758599207,12/30/2015,16:20:00,12/30/2015,16:30:00,12/30/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,47,INSIDE,DOCTOR/DENTIST OFFICE,,,1025454,268214,40.902771023,-73.850947753,"(40.902771023, -73.850947753)"
977841858,12/30/2015,16:20:00,,,12/30/2015,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1013557,254990,40.866522841,-73.894042452,"(40.866522841, -73.894042452)"
311247108,12/30/2015,16:20:00,12/30/2015,16:35:00,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1003543,250846,40.855176376,-73.930259822,"(40.855176376, -73.930259822)"
277565054,12/30/2015,16:15:00,,,12/30/2015,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,OTHER,QUEENS,113,,AIRPORT TERMINAL,,,1046315,187088,40.679980738,-73.776233907,"(40.679980738, -73.776233907)"
200099336,12/30/2015,16:15:00,12/30/2015,16:30:00,12/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,,OTHER,,,1007907,188967,40.685324133,-73.914702357,"(40.685324133, -73.914702357)"
204489476,12/30/2015,16:13:00,12/30/2015,16:13:00,12/30/2015,117,DANGEROUS DRUGS,500,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1013557,254990,40.866522841,-73.894042452,"(40.866522841, -73.894042452)"
744572335,12/30/2015,16:13:00,12/30/2015,16:30:00,12/30/2015,105,ROBBERY,394,"ROBBERY,LICENSED FOR HIRE VEHICLE",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,52,FRONT OF,TAXI (LIVERY LICENSED),,,1013557,254990,40.866522841,-73.894042452,"(40.866522841, -73.894042452)"
977436332,12/30/2015,16:12:00,12/30/2015,16:15:00,12/30/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,DEPARTMENT STORE,,,1019840,206689,40.733926841,-73.871582398,"(40.733926841, -73.871582398)"
954671837,12/30/2015,16:08:00,12/30/2015,16:15:00,12/30/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,DEPARTMENT STORE,,,984435,202469,40.722415566,-73.999334029,"(40.722415566, -73.999334029)"
116939338,12/30/2015,16:07:00,,,12/30/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,,PARKING LOT/GARAGE (PRIVATE),,,1030251,215183,40.757192687,-73.833958474,"(40.757192687, -73.833958474)"
630042180,12/30/2015,16:04:00,12/30/2015,16:10:00,12/30/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,DEPARTMENT STORE,,,993575,228739,40.794515091,-73.966323533,"(40.794515091, -73.966323533)"
155126256,12/30/2015,16:00:00,12/30/2015,16:00:00,12/30/2015,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,5,,TRANSIT - NYC SUBWAY,,,983728,201372,40.719404551,-74.001884563,"(40.719404551, -74.001884563)"
921210556,12/30/2015,16:00:00,12/30/2015,16:15:00,12/30/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1052370,158776,40.602226139,-73.754689329,"(40.602226139, -73.754689329)"
635551185,12/30/2015,16:00:00,12/30/2015,17:30:00,12/30/2015,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,,STREET,,,988886,207857,40.737203099,-73.983272598,"(40.737203099, -73.983272598)"
622207380,12/30/2015,16:00:00,12/30/2015,16:10:00,12/30/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE - APT. HOUSE,,,990907,166903,40.62479238,-73.976020338,"(40.62479238, -73.976020338)"
193327407,12/30/2015,16:00:00,12/30/2015,18:00:00,12/30/2015,355,OFFENSES AGAINST THE PERSON,181,"IMPRISONMENT 2,UNLAWFUL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,FRONT OF,STREET,,,985717,183019,40.669029704,-73.994713234,"(40.669029704, -73.994713234)"
985743733,12/30/2015,16:00:00,12/30/2015,16:15:00,12/30/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,52,,STREET,,,1014892,254735,40.865818411,-73.889216951,"(40.865818411, -73.889216951)"
712592872,12/30/2015,16:00:00,12/30/2015,19:40:00,12/30/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,,,1029417,236962,40.81697442,-73.836822395,"(40.81697442, -73.836822395)"
596430397,12/30/2015,16:00:00,,,12/30/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1008405,242465,40.832161029,-73.912714536,"(40.832161029, -73.912714536)"
615341216,12/30/2015,16:00:00,,,12/30/2015,341,PETIT LARCENY,344,PETIT LARCENY OF ANIMAL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,,,1005903,185476,40.675747262,-73.921939311,"(40.675747262, -73.921939311)"
961506748,12/30/2015,16:00:00,12/30/2015,16:05:00,12/30/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE-HOUSE,,,1009826,183194,40.669473221,-73.907805008,"(40.669473221, -73.907805008)"
263326501,12/30/2015,16:00:00,12/30/2015,16:20:00,12/30/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,INSIDE,TELECOMM. STORE,,,1020860,251010,40.855571684,-73.867660345,"(40.855571684, -73.867660345)"
425244465,12/30/2015,16:00:00,12/30/2015,16:10:00,12/30/2015,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,FRONT OF,STREET,,,988648,215208,40.757379872,-73.984126607,"(40.757379872, -73.984126607)"
878599463,12/30/2015,16:00:00,,,12/30/2015,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE-HOUSE,,,1023135,257072,40.872200295,-73.859401313,"(40.872200295, -73.859401313)"
232839261,12/30/2015,15:59:00,12/30/2015,17:00:00,12/30/2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,,,1018697,216005,40.759501427,-73.875658954,"(40.759501427, -73.875658954)"
725756069,12/30/2015,15:55:00,12/30/2015,16:05:00,12/30/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,FAST FOOD,,,1001935,248909,40.849863253,-73.936077636,"(40.849863253, -73.936077636)"
139014649,12/30/2015,15:50:00,,,12/30/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,DEPARTMENT STORE,,,981309,197980,40.710093847,-74.01060963,"(40.710093847, -74.01060963)"
